id,created_at,text
926545261345697792,2017-11-03 20:22:59,RT @ivictorgarcia: Omg https://t.co/R8bgMqT01G
926535894126882816,2017-11-03 19:45:46,"RT @lomlwolfhard: millie bobby brown is only 13 years old and looks like she has her entire life figured out,,, https://t.co/E1HX6PQLiP"
926514580708139008,2017-11-03 18:21:04,RT @Hebahersi: Obama had no “scandals”🤔 https://t.co/pSNyY6gQPd
926511320656003072,2017-11-03 18:08:07,"me and all my homies are dealing with growing pains rn, but we got this"
926508886613377024,2017-11-03 17:58:26,RT @bigmamaleigh: Me to myself after 5 minutes of work https://t.co/xqcqmDnpos
926507314734968832,2017-11-03 17:52:12,"no shave November is here, ready for all of the beards I will witness this month https://t.co/ktdf8Ryenp"
926505088595542016,2017-11-03 17:43:21,RT @Maryamhasnaa: You can't control anyone else's emotions but you can control how you respond to other people's emotions.
926503179964989440,2017-11-03 17:35:46,RT @Cuntdescending_: when my friends tell me about their problems and i can’t do shit to help them https://t.co/Q5JXlBg2Di
926503025677443073,2017-11-03 17:35:09,RT @alyssaaajaaay: A hella important thread: https://t.co/SHckuk0LPt
926486924885245952,2017-11-03 16:31:10,appreciation tweet for @tgainezz for getting me gloss bomb and some bomb bass boosting earbuds. they’ve been serving me well 💓
926474473187942400,2017-11-03 15:41:42,RT @CurlyHeadJackyy: Natural hair products ain’t cheap either. Marry that king sis 🤞🏽 https://t.co/yq3gs9q2zQ
926378828271820802,2017-11-03 09:21:38,RT @heyhoneyjay: my face exactly cause they be lame niggas too. https://t.co/PSQMHRRRD8
926378287860932608,2017-11-03 09:19:29,RT @jyoungwhite: there's no time limit on love. I meet people &amp; love them by the end of the day. why do I need to put a hold on my energy?…
926378212040458240,2017-11-03 09:19:11,RT @HalaHMD: I take up space for me. I make space for me.
926377951226036224,2017-11-03 09:18:09,RT @ughhhmarissa: https://t.co/QSRsjAX1A7
926377659675721728,2017-11-03 09:16:59,RT @gucci1017: I fascinate myself
926377496794169344,2017-11-03 09:16:21,RT @Jonny_Wags: This bumper sticker threw me for a loop yesterday https://t.co/0EjS8FCRU8
926372204241043456,2017-11-03 08:55:19,RT @Gonzetti: opening dialogue: nigger https://t.co/D3MTLqgPrw
926355615902973952,2017-11-03 07:49:24,I don’t mean to be dramatic but I would pay @TessaThompson_x to murder me. That’s how fucking gorgeous she looked in Ragnarok.
926295676228485120,2017-11-03 03:51:13,RT @McKenzirbrav: Always a good reminder for those of us non-black POC to not be lazy about our politics and only complain about yt folx ht…
926293775256711170,2017-11-03 03:43:40,I was just thinking today about how much the fact that men don’t exfoliate pisses me off. https://t.co/fY4nU9RDt2
926289869927616514,2017-11-03 03:28:09,AHHHHHHH https://t.co/osMmQJfUny
926258000024682496,2017-11-03 01:21:30,@HaramabeDidIt @chiefkiffy @gabsforrest @culturamai
926257868587728896,2017-11-03 01:20:59,missing family. https://t.co/p9E0FBrge7
926256234327523328,2017-11-03 01:14:29,why do I do that
926256193135296512,2017-11-03 01:14:20,I want people to be their best more than they want themselves to be their best...isn’t that something
926255827677192192,2017-11-03 01:12:52,RT @the_maaggg: just googled at what age a man fully emotionally matures and it deadass said 43 years old.. I’m out
926255496272625665,2017-11-03 01:11:33,RT @MysticxLipstick: I want to live my best life and I can't keep musty auras in my circle. Glo up with me or go on somewhere. https://t.co…
926255479323377664,2017-11-03 01:11:29,"RT @MysticxLipstick: You wanna stay in your shit? You want to live your life in an energetic dump, complain, be miserable and not do anythi…"
926246402073681920,2017-11-03 00:35:25,RT @desusnice: Ppl just trying to order dinner tonight &amp; now they gotta figure which pizza brand stands on the right side of history smh
926241129909051392,2017-11-03 00:14:28,RT @aptkr_: I work in an animation studio with some of the best artists I’ve ever met and this is the pumpkin that won our carving contest…
926240868675096576,2017-11-03 00:13:26,RT @JamilahLemieux: That “Jamaican Barbie” comment makes even more sense now. This girl couldn’t stand Jazzy being everything she’s not. ht…
926232040441233408,2017-11-02 23:38:21,"RT @belenisapeach: THIS IS WHY APPROPRIATION IS A RED FLAG
Briana Brochu is obsessed w/ black culture but poisoned her black roommate, Jazz…"
926227348910772224,2017-11-02 23:19:43,today’s just one of those days and that’s ok
926176102229225472,2017-11-02 19:56:04,"RT @butchdeIoria: nala: im here to bring you back home
simba: https://t.co/yEoqBvl4BV"
926171504240312320,2017-11-02 19:37:48,RT @alyinas: the best revenge is no revenge. move on. be happy. find inner peace. flourish.
926168763300319232,2017-11-02 19:26:55,it’s rihanna nigga!
926161898705260544,2017-11-02 18:59:38,RT @itsmeavery: Don’t promise something to me if you have no intention of following through.
926156105335545857,2017-11-02 18:36:37,RT @KatHeartwell: women get these social norms from men who created these norms. Men created patriarchy. Women conform to these standards.…
926118397045235712,2017-11-02 16:06:46,RT @cookiebitz5: @FreshAir_In Is this how yours feel?
926112714866409472,2017-11-02 15:44:12,I’m a slave to boujee iced drinks 😪
925995224849006593,2017-11-02 07:57:20,mixture of 5 7 8 https://t.co/NEhUFaPkKM
925994943381848064,2017-11-02 07:56:13,"RT @alexjlinao: Daniel Caesar
dvsn
Majid Jordan 
Jhené Aiko
PND
Miguel
SZA
Jacquees
Drake 
Tory Lanez
All comin in clutch for this weather"
925976126303870976,2017-11-02 06:41:26,omg these stranger things kid actors are so fucking phenomenal. I’ve been laughing and crying.
925970548642922496,2017-11-02 06:19:17,RT @lxsatrvn: its daniel caesar weather
925970461061652481,2017-11-02 06:18:56,dude I was holding a philly cheese steak in one hand and a chicken wing in the other 🤦🏽‍♀️
925959867243696128,2017-11-02 05:36:50,"RT @ravenclvws: jim hopper, devoted father of six https://t.co/ELffhvIjry"
925951238058926080,2017-11-02 05:02:33,"RT @violetoleff: finn is 14 and captured the look of love, loss, happiness and sorrow in one facial expression don’t tell me he’s not the m…"
925910945058004992,2017-11-02 02:22:26,attacked https://t.co/6YjWeOXDJ5
925904209425264640,2017-11-02 01:55:40,what a fucking cast https://t.co/79HJNy76BS
925904046963036160,2017-11-02 01:55:01,RT @_ilyally: Y’all. I am WEAK. https://t.co/YYXbtcvPBf
925903656104247296,2017-11-02 01:53:28,I’m mad as hell https://t.co/AHa4RJSfJY
925892117880176640,2017-11-02 01:07:37,@chiefkiffy i did
925846399912046592,2017-11-01 22:05:57,RT @1942bs: her roommate poisoned her for a year &amp; the university tried to silence her. she shouldn’t get anything less than a full ride fo…
925801992462614529,2017-11-01 19:09:30,i hate repeating myself
925800938794708992,2017-11-01 19:05:19,RT @JheneAiko: ⭐🔥 https://t.co/tKZ2hogiN1
925793082917847040,2017-11-01 18:34:06,RT @joe_keery: All my sons https://t.co/xv4Yrl7TQ2
925791774336942080,2017-11-01 18:28:54,@beckyslayer u just gotta make ONE trip
925751401275207680,2017-11-01 15:48:28,RT @MacadamionNut: https://t.co/wxJHBs3eH1
925751041231949824,2017-11-01 15:47:02,I’m seeing kifaya in 3 weeks. https://t.co/NgJV6dUY4z
925745137350610944,2017-11-01 15:23:34,"RT @jk_rowling: Fill her bucket with old candy left by her great-grandfather, then explain that she has more because she's smarter than all…"
925744937987055617,2017-11-01 15:22:47,@beckyslayer should’ve got them from Walmart like I did but u didn’t hop on that train
925710240573677569,2017-11-01 13:04:54,thank you https://t.co/nhyRnuCh3Z
925709099416698880,2017-11-01 13:00:22,https://t.co/t1JEmatEcd
925611477456732160,2017-11-01 06:32:27,I actually sobbed lmfaooooo https://t.co/vf9pQPX4Bf
925601384484913152,2017-11-01 05:52:21,RT @1942bs: girl i promise you we don’t care anymore. https://t.co/yzaSpoLW8V
925584536058044416,2017-11-01 04:45:24,I look so happy https://t.co/mFfxumdHEu
925556809926000640,2017-11-01 02:55:14,RT @jaboukie: then make her work 60 hours a week for a bag of skittles meant to feed a family of four to teach her about capitalism https:/…
925534984126971904,2017-11-01 01:28:30,RT @STScenes: Stress Level: Winona Ryder in every single scene of Stranger Things
925529054865793025,2017-11-01 01:04:56,HAHAHA https://t.co/yNTQFr0Srb
925510188647321600,2017-10-31 23:49:58,RT @ParisBurned: You’re doing amazing sweetie https://t.co/Brm72t57fM
925509750615244800,2017-10-31 23:48:14,RT @sarvanieloheimo: paint play https://t.co/N7UzxJ2ZhY
925509491306651648,2017-10-31 23:47:12,RT @sarvanieloheimo: The Leo mane https://t.co/BhpAjJ129t
925508149506850816,2017-10-31 23:41:52,the same guy who told me that he wanted to eat me out is the same guy that told me he was sad I missed his girlfrie… https://t.co/V8XkMxJkjj
925504967204487170,2017-10-31 23:29:13,RT @Maryamhasnaa: Being transparent is highly attractive.
925456702509481984,2017-10-31 20:17:26,RT @rileygtracy: i HavE tO resTarT my poTatoEsss !!!!! https://t.co/rC0aefS036
925450936079679488,2017-10-31 19:54:31,RT @_debfree: me holding out my neck to the vampires: come get yall juice
925450732156870656,2017-10-31 19:53:43,where y’all burying me https://t.co/TcaeCxZD9d
925409933398437889,2017-10-31 17:11:36,"RT @ygselena: ""We're drinking tonight""

First of all, I said I'm never drinking again
Second of all, what are we drinking"
925407363057696769,2017-10-31 17:01:23,😛
925242262451208192,2017-10-31 06:05:20,RT @nicthecig: you think i give a fuck about you liking me?
925203528250933248,2017-10-31 03:31:25,RT @Josie1D99: don’t say anything just rt https://t.co/uHH4hf7akQ
925191451218141184,2017-10-31 02:43:25,tuna deserves more appreciation
925183643194073088,2017-10-31 02:12:24,RT @WitnessLaron: This been on repeat ever since I found it https://t.co/brxYGZGtYX
925182532185866240,2017-10-31 02:07:59,RT @fiImkid: EXPOSE 👏🏻 AND 👏🏻 END 👏🏻 FAMOUS 👏🏻 FEMALE👏🏻  PEDOPHILES 👏🏻 CAREERS 👏🏻 THE 👏🏻 SAME 👏🏻 WAY 👏🏻 WE’D 👏🏻 DO 👏🏻 IF 👏🏻 THEY 👏🏻 WERE 👏🏻…
925136853023440896,2017-10-30 23:06:28,oh my god https://t.co/kcUVxsT6OC
925015799537967104,2017-10-30 15:05:27,you gotta draw the line somewhere
925013875178668032,2017-10-30 14:57:48,I’m sorry but I can’t breathe https://t.co/0FehmyImXY
925011722213007360,2017-10-30 14:49:15,@meeshbhoombah u actually followed me back but after a month smh
925010009263521792,2017-10-30 14:42:26,RT @ItMeIRL: me irl https://t.co/lSJzy1FYnO
924844745053970434,2017-10-30 03:45:44,RT @BeeJustSaid: I’ve been crying for the past ten minutes @jackieaina @MrWorkSmarter https://t.co/BhlaqxIQ0x
924804515890577408,2017-10-30 01:05:53,RT @preyfuI: FUCKING YELLING https://t.co/gM6GE2u38l
924790675769458688,2017-10-30 00:10:53,RT @chidichidi_bang: Appa yip yip! https://t.co/gHuzhXgE9U
924766552586465280,2017-10-29 22:35:02,"RT @HERTweetx: If you want to truly fall in love and have a fun relationship, in this generation there is one skill that we must master. Th…"
924756768378388480,2017-10-29 21:56:09,RT @kofisiriboe: me tryna fight my flesh &amp; keep God first but girl's trip just came out &amp; pretty women keep testing me and i always been a…
924755875260071936,2017-10-29 21:52:36,RT @duckie_thot: If you ain’t with us you in our way nigga
924732133976895489,2017-10-29 20:18:16,RT @OkigboHTX: when you're the superior race but ya brother billy also lookin like a snack in them bootcut levi's https://t.co/njShDZlLN7
924723190823133184,2017-10-29 19:42:43,RT @AndImLee: I'm Unable To Can 😭 https://t.co/OeXaBziWxv
924723124775501824,2017-10-29 19:42:28,"RT @XIOTHETERRIBLE: So many men want a ""rider"" for their dead-end trip to fucking nowhere. No need to drag a passenger into your car wreck…"
924722573769785344,2017-10-29 19:40:16,omfg https://t.co/5wJu1FW8Bb
924717066027909120,2017-10-29 19:18:23,RT @Mike_ODavis: Imma leave this here real quick https://t.co/oDbDKQd4ng
924699912796741632,2017-10-29 18:10:13,@Paulett14198423 @JosieVF mind ur twitter bot business Paula
924697264714481664,2017-10-29 17:59:42,Oh my God what is happening 🤤 https://t.co/09pBi0clyg
924696368198725633,2017-10-29 17:56:08,"RT @dianelyssa: U.S. Flag Code Title 36, Chapter 10: §176(d): ""The flag should never be used as wearing apparel, bedding, or drapery."" http…"
924696093710938112,2017-10-29 17:55:03,this u? @culturamai https://t.co/l6lbwM2cem
924695924357586944,2017-10-29 17:54:23,"RT @RaquelWillis_: Thread on a legend. If you don’t know why Janet is an icon, get into it. 👇🏽 https://t.co/OTEykglcpR"
924688369631690752,2017-10-29 17:24:21,Wow https://t.co/M6yoTZDXp6
924688289038139392,2017-10-29 17:24:02,@TheAtlantic @chiefkiffy
924677580208291840,2017-10-29 16:41:29,RT @lilpoodlehead: Why am I out here drinking like a freshman faking it like this shit doesn’t hurt my entire soul the next day????
924677274330324994,2017-10-29 16:40:16,RT @Maryamhasnaa: Your soul family is definitely here. They would not allow you to come here alone on this mission. When you find them thin…
924676406675566592,2017-10-29 16:36:49,"RT @diddy: Heal yourself, first. The rest will come later."
924458471570804737,2017-10-29 02:10:49,"RT @damn_lui: Boy: *says a vine reference*
Me: https://t.co/ZnqZqeQqHM"
924458115000496129,2017-10-29 02:09:24,RT @smithhjustin: Wait where’s the exaggeration? https://t.co/hyAcloXadA
924432390176378880,2017-10-29 00:27:11,Help https://t.co/AWQti7qqAr
924411807070019586,2017-10-28 23:05:24,"RT @nicryen: Both, I'm switching wigs in between verses and wearing both wigs at the third verse. https://t.co/zdlIpgMaC2"
924366000035807232,2017-10-28 20:03:22,need this level of support in my life https://t.co/gyHuYjpzO3
924364221520822274,2017-10-28 19:56:18,RT @1942bs: Barbara Walters told him that he’s damaging the industry by calling out pedophilia in Hollywood and this is why survivors don’t…
924323236589924352,2017-10-28 17:13:27,"RT @thejournalista: The $72 million is earned media value, NOT EARNINGS. Y'all keep spreading this bad ass information and it's frustrating…"
924320645751508993,2017-10-28 17:03:09,"RT @DanaeLovesYou: A woman is always the sum of her past, but a man has the luxury of abandoning a past that doesn’t suit his current wants."
924319304849354752,2017-10-28 16:57:49,I’m sorry but few things make me happier than other black people giving me the nod on the street. I see you! I love you! Rooting for u too!
924315297254744064,2017-10-28 16:41:54,RT @Maryamhasnaa: When you first begin to tune your frequency you go through a period where you become very sensitive and want to withdrawa…
924147038882631680,2017-10-28 05:33:18,RT @OliviaThorpe10: goes for friends too https://t.co/b87o3pxsnt
924128238049177601,2017-10-28 04:18:36,thought y’all knew 🤷🏽‍♀️ https://t.co/ja34kVRXxO
924127920850845696,2017-10-28 04:17:20,RT @darianoneil: https://t.co/6TGD96ZUOH
924089813552193536,2017-10-28 01:45:54,"and the cycle repeats. ANYWAYS, right now I’m doing the hardest thing I’ve ever done. https://t.co/6dYwsYfRxr"
924089569254940672,2017-10-28 01:44:56,"since high school, every time I accomplish something difficult I think “wow what could be worse than this” and then I do something harder"
923962970639446016,2017-10-27 17:21:53,"RT @dominiqueshante: ""The only thing you and I have in common is we're both worried about what I'm doing."" 
-@crissles https://t.co/pOnXsxT…"
923938108562796545,2017-10-27 15:43:05,RT @ITSDJFLOW: Heard a woman say she drinks a whole bottle of wine so I tried it just now and I’m smacked and lusty ... how y’all women do…
923933868217864192,2017-10-27 15:26:14,most men my age have shitty hygiene and it pisses me off lmao.
923930145970274304,2017-10-27 15:11:27,"RT @okayjulia: absolutely no one on the planet will give away their edibles, for free, to your children. please grow up https://t.co/dhx7TZ…"
923924092138405889,2017-10-27 14:47:23,RT @simplynottyxx: We do not be playing when we say it’s not made for your hair. 🤷🏾‍♀️ https://t.co/Ue3AhdbkZZ
923923665602854912,2017-10-27 14:45:42,RT @beckyslayer: I just will never understand how some people will make a considerable effort to be in your life just to ghost you later on.
923714397066768384,2017-10-27 00:54:08,"@HaramabeDidIt forget blocking you, I want to delete my entire twitter"
923606725189517312,2017-10-26 17:46:17,reaching new levels of exhaustion and success
923568286393966592,2017-10-26 15:13:33,RT @ohhcami_: Dark times will teach you a lot. That’s why you can’t regret what you went through but rather be thankful for all the lessons…
923426285551939584,2017-10-26 05:49:17,RT @ike_nwachukwu: Think about how gassed the you from two years ago would be if they saw you now
923418361882488833,2017-10-26 05:17:48,RT @AmyMorinLCSW: There's a big difference between being mentally strong and acting tough. #mentaltoughness #mentallystrong https://t.co/NZ…
923414715060985856,2017-10-26 05:03:18,"RT @MDuffy_: I hate small talk. I wanna talk about Miss Keisha, my croissant, y’all juice, two shots of vodka, oovoo javer, if you fuckin p…"
923389064824242176,2017-10-26 03:21:23,I made the LOUDEST yelp https://t.co/L2Y6YBA0lC
923388188449579008,2017-10-26 03:17:54,RT @euphoriachills: we all know the answer https://t.co/29iaxhwzJv
923386505191497729,2017-10-26 03:11:13,RT @CateMarin: @ohen39  https://t.co/wxw7l1xqaD
923358231866388480,2017-10-26 01:18:52,RT @SK8TER_G1RL: yall just be walking around in HD huh? https://t.co/uvqZz16xWz
923358081651580928,2017-10-26 01:18:16,RT @alyandaj: 🔱🛡️ https://t.co/wjt8CtyYJx
923357699567259648,2017-10-26 01:16:45,RT @fivefifths: Complete capitalism is when poor folks can’t even afford to be able to go outdoors https://t.co/sZ4GL7sBPd
923357544516423680,2017-10-26 01:16:08,"RT @theferocity: Oh, girl. Not my African-American door. NOPE. https://t.co/OtwPkUZCqJ"
923355936835584000,2017-10-26 01:09:45,“Good to squeeze uu” https://t.co/MvOoKjTcIW
923339418949238784,2017-10-26 00:04:06,"RT @AbeFroman: Kaepernick had a 4.0 GPA in high school,a 4.0 GPA in college,&amp; scored a 38 on the Wonderlic.Biased much?We all know what you…"
923267888491896832,2017-10-25 19:19:52,"like honestly, who doesn't love leos https://t.co/BYvvycMtcJ"
923267795340509184,2017-10-25 19:19:30,i dont need this sort of negativity in my life https://t.co/pNJEn87V1B
923267410194350081,2017-10-25 19:17:58,preach sister https://t.co/QladmuhGZh
923255809810743296,2017-10-25 18:31:52,"RT @malia0bama: hi yes I'd like to report an act of antiblackness, i sneezed in a class of 30 people and no one said bless u"
923074654096330752,2017-10-25 06:32:02,RT @reagskurp: since my friend jade doesn't have twitter i am posting this on her behalf cuz of the innocence and concern of teenage boys h…
923074434209951744,2017-10-25 06:31:09,RT @hausmuva: Co-opt! At The Protest https://t.co/2OUaNiT3yS
923034006580494337,2017-10-25 03:50:30,@michellexchu Jfc
923010933579853825,2017-10-25 02:18:49,RT @LocalJit: when you tell your mama yo stomach hurts and she dont feel like drivin to the hospital https://t.co/mlBREo2KLV
923010907956842498,2017-10-25 02:18:43,"She said do you see this rock on my hand? Whew, a word https://t.co/qRjMxxgolc"
923008123408756736,2017-10-25 02:07:39,let me sit my ass down and meditate
923003158237868032,2017-10-25 01:47:56,RT @microsoft42: capitalism is selling you a human birthright and labeling it a luxury https://t.co/ZLpUh12KY8
922929256996290560,2017-10-24 20:54:16,"RT @milkymorena: black people cannot be racist, we can be rude, we can hurt your feelings, we can dress better than you, but we can’t oppre…"
922918635915505664,2017-10-24 20:12:04,RT @Tsmith_Three: I've never seen so much attention and hate around a player who really doesn't say anything and just wants to hoop https:/…
922918456915148800,2017-10-24 20:11:21,a fucking men. https://t.co/SQ1ao8q495
922898471098531840,2017-10-24 18:51:56,RT @AudnyHood: Only thing offensive here is that someone thought this was a representation of Black people https://t.co/teupOyQdyy
922897996265635845,2017-10-24 18:50:03,"i have not felt this angry in a long time and i'm trying to reign it in, but it feels impossible right now."
922853446885056512,2017-10-24 15:53:02,"RT @HalpernAlex: Hang tight folks, because I am about to drop some necessary knowledge on you. First off, library usage is on the RISE moth…"
922749125581402112,2017-10-24 08:58:30,I truly think I’m done w facebook dot com
922748514085494784,2017-10-24 08:56:04,girl what is u doin https://t.co/1EXpKL1nxA
922748311362199552,2017-10-24 08:55:15,I remember when I was younger listening about their story on 60 minutes and feeling inspired. Yawn. It’s quiet now. https://t.co/d38sNrQ2kT
922746252663521280,2017-10-24 08:47:05,I’m rolling https://t.co/88MKS4y2dj
922745756582215680,2017-10-24 08:45:06,RT @DjWalt_: Shit that’s 60 milligrams of THC .. but still.. ain’t no way I should be this high.. Tylenol be 200.. 500mg and don’t kill a l…
922745456215572480,2017-10-24 08:43:55,"Silicon Valley man, you just never know what’ll happen."
922744574308630529,2017-10-24 08:40:24,RT @michaelcoren: I sympathize with those who fear that sex ed will sexualize kids. Our youngest studied WWI on a Monday; by Friday he'd in…
922668967247757312,2017-10-24 03:39:58,RT @DotsOverEZ: All these upcoming poc representation got me like https://t.co/thgreG4wJ4
922660032323338240,2017-10-24 03:04:28,RT @hoescrush: Then why are 5 in 4 guys happy to send photos of it without any form of request? https://t.co/FnZVswrWYB
922659998475329536,2017-10-24 03:04:20,RT @Clauds_tang: I'm blessed w/very great friends that won't give up on me when I've given up on myself
922659983602286593,2017-10-24 03:04:16,"RT @mcronshaw: ""I don't give money to homeless people because they'll just spend it on drugs""

I've got news for you about your kids at uni…"
922659769470431232,2017-10-24 03:03:25,RT @jackieaina: a science fiction novel: https://t.co/9s2U21PgPN
922659336194637824,2017-10-24 03:01:42,the walk home never gets old. https://t.co/UAMDsWa0ZK
922625874964312064,2017-10-24 00:48:44,"RT @isaiahrashad: and eat sumn fuckin healthy. i just started doing the juices thing, and it got the vibes on 1000% and responding to my mo…"
922625845331496960,2017-10-24 00:48:37,RT @isaiahrashad: 1 more thing. Lets not let what could have been hold us up from what God has in store for us in the macro
922625558713794560,2017-10-24 00:47:29,RT @jeremy_obrian: check on people who check on you.
922617290352238592,2017-10-24 00:14:38,RT @DanielCaesar: Lol my biggest job in life rn is to simply not sabotage myself
922482038552141824,2017-10-23 15:17:11,i'm tired of begging people to do what they get fucking paid to do. So I have to stay on top of my own shit AND everyone else's? quiet.
922478141733462016,2017-10-23 15:01:42,RT @itsscottsummers: I could actually cry! Relationship goals 😭❤️ https://t.co/scCh4zu54h
922477946945675264,2017-10-23 15:00:56,@miasanerd i love this
922293208117211136,2017-10-23 02:46:50,RT @alanplss: Anyone who guards Klay in their next 3 home games supports the fires and destruction https://t.co/1BfOBVdeTO
922292975891181569,2017-10-23 02:45:55,RT @michellexchu: Don't ever let your emotions get in the way of your money
922270785133268993,2017-10-23 01:17:44,RT @_BrittanyMoniqe: Took Layla costume shopping today and she wanted to be a donut.... a freaking donut 🤦🏽‍♀️ https://t.co/Ej0hK4P9hO
922233487230255104,2017-10-22 22:49:32,"RT @putastrology: Leo in ""Bodak Yellow"": “They see pictures, they say, ‘goals.’ Bitch, I'm who they tryna be.”"
922208153151815680,2017-10-22 21:08:52,I keep forgetting that this nigga can walk https://t.co/2CG8VZzcwG
922189652127125504,2017-10-22 19:55:21,"RT @_haleymoran: If Daniel Caesar, SZA, Frank Ocean, Khalid, Bryson Tiller and Miguel had a concert I would never recover"
922182168415150081,2017-10-22 19:25:36,"RT @NyleDiMarco: Sometimes when people think they’ve recognized me, I quickly act like I’m on a phone call

then they go like oh that’s not…"
922179407858475008,2017-10-22 19:14:38,@Kechmeifyoucan YELLOW
922179289121828864,2017-10-22 19:14:10,"RT @_Bshadanti: If you repeatedly have to tell someone the SAAAMMMEE EXACT thing about how you feel and nothing changes , understand they d…"
921984013023064065,2017-10-22 06:18:12,WHEN U HEAR SOMEONE COMING TO A CONCLUSIVE SIP OF TEA AND U ALREADY KNOW BUT U KEEP UR MOUH SHUT BC U DONT TELL PEOPLES BUSINESS 😩😩😪😪😭😭
921971325622611968,2017-10-22 05:27:48,"RT @Kaimandante: Me: Hel-

A white vegan:
If I can do it as a white able bodied, educated, middle class person, surely everyone else can to…"
921959494929735680,2017-10-22 04:40:47,rft. https://t.co/mkAuUeRgSk
921902897658445825,2017-10-22 00:55:53,"RT @menajew: If your vegan activism isn’t anti-capitalist, it’s bullshit.

If it isn’t accessible to poor and disabled ppl, it’s bullshit.…"
921902818344058881,2017-10-22 00:55:34,RT @TheThizzler: Happy birthday to the king of the super duper hyphy hyphy hyphy @KeakDaSneak! https://t.co/QjNIHDnyFD
921900895079559169,2017-10-22 00:47:56,"I’m shoving pizza in my mouth rn and some guy says, “ok stuff your face my buttery queen” lord have mercy"
921890947238989824,2017-10-22 00:08:24,how do you do absolutely nothing and then pat yourself on the back? Lmao. It’s quiet!
921885041642242048,2017-10-21 23:44:56,RT @jsmoove211: Niggas in California would rather die on the freeway rather than let you merge no joke
921884396201828352,2017-10-21 23:42:22,I hate how there are carls that graduated when Jesus was born on the overheard page.
921867105632272384,2017-10-21 22:33:40,"RT @ohen39: doctor: [handing me my new born baby] I'm sorry but your wife didn't make it
me: [handing baby back to him] bring me the one my…"
921855936599171072,2017-10-21 21:49:17,RT @AMISHM9M: psa: u can still b a feminist &amp; not like every single girl. sure i’ll fight for ur rights but do i have to like u as a person…
921841602435231744,2017-10-21 20:52:19,https://t.co/4VEqWTlzlR
921810597762629632,2017-10-21 18:49:07,RT @mvrgvn: I drink water so much that I can’t even stand the taste of juice.
921810549200973824,2017-10-21 18:48:55,RT @robcmx: https://t.co/s5bRGZjJph
921806421292810241,2017-10-21 18:32:31,migos is my problematic fave.
921787340812468225,2017-10-21 17:16:42,RT @Kaylablu22: If a snap says “wait till the end” you can be sure I am not waiting till the end
921779340454457345,2017-10-21 16:44:55,RT @zellieimani: It’s okay if you all you did today was survive.
921779317348036608,2017-10-21 16:44:49,RT @MuseWendi: that i'm a descendant of slaves https://t.co/p99RDDgFn8
921779277791600641,2017-10-21 16:44:40,RT @Maryamhasnaa: I decided to try to see what I could learn from creating abundance not through grinding mindset but through my own authen…
921772437649309696,2017-10-21 16:17:29,"RT @DeuceGotti__: Tell the Pastor ""Take your time"" https://t.co/YQ6sYyr0JF"
921611014474407937,2017-10-21 05:36:03,Marsha was right too
921591279007363074,2017-10-21 04:17:37,"RT @SFBART: They did.  It's almost as bad as calling us ""the BART."" https://t.co/8oQZfbGnqm"
921591136916877312,2017-10-21 04:17:04,RT @pettyblackboy: You look like you teach African American Studies 109 and rant about how corrupt the university is the entire class https…
921577516568952833,2017-10-21 03:22:56,"RT @DirewolfDaddy: Y'ALL NIGGAS DON'T WANT RIDE OR DIES, YOU WANT SUFFERERS. YOU WANT A WOMAN THAT WILL SUFFER IN SILENCE WHILE YOU GROW TH…"
921575351079149568,2017-10-21 03:14:20,LITERALLY https://t.co/zAwx7O6DAb
921512460414103552,2017-10-20 23:04:26,it’s hard not to be jaded.
921492318439464961,2017-10-20 21:44:23,"RT @Maryamhasnaa: I don't work on relationships.  
I work on my relationship with self and everything else is transformed through this."
921491681110843392,2017-10-20 21:41:51,oh man https://t.co/HmRqTdhyac
921470896610541568,2017-10-20 20:19:16,"RT @Wtfnancyison: ""The"" Bart lol you're not from here https://t.co/ydein5PjMH"
921470423182667776,2017-10-20 20:17:23,RT @Nydylla: Happy 10th birthday to None Pizza With Left Beef https://t.co/dmmA67HeIh
921470087021805568,2017-10-20 20:16:03,RT @trvekvlts: left on read https://t.co/HoEQlurf6g
921470035801006080,2017-10-20 20:15:51,RT @thugtear: this is sauce not clout https://t.co/qVRlmFf50f
921457678420910081,2017-10-20 19:26:45,brb finna lose my shit https://t.co/psEtmjwkk8
921442124012208128,2017-10-20 18:24:56,@chiefkiffy JUST listening this morning
921422425413206017,2017-10-20 17:06:40,@beckyslayer LMFAO byeeee
921385221685100549,2017-10-20 14:38:50,y’all think I can be vegan for two weeks?
921381766576848896,2017-10-20 14:25:06,RT @Wh0IsJah: I owe myself an apology for all the shit i let slide and that shit i chose to deal with and accepted
921379596401909760,2017-10-20 14:16:28,I take it back https://t.co/iuCQNkN8Lv
921253117567447041,2017-10-20 05:53:53,science and spirit are the same fucking thing.
921249882639183872,2017-10-20 05:41:02,"RT @jtylerconway: Marshawn Lynch watched the game he was ejected from from the stands?

Put him in the Hall of Fame right damn now. https:/…"
921248923703844865,2017-10-20 05:37:14,RT @JonesTaiwan_: ... https://t.co/KoLAcYuQSx
921238653258440704,2017-10-20 04:56:25,I’m sitting naked on my floor but with a 12-inch wig on eating leftover chicken and waffles. Am I peaking already?
921227866183843840,2017-10-20 04:13:33,@chiefkiffy for making my head this big lmfao
